message_id,value
182339,Coşku II
182340,"[Zırh] Hızın, taban hareket hızının %60'ının altına düşürülemez."
182342,Coşku III
182343,"[Zırh] Hızın, taban hareket hızının %70'inin altına düşürülemez."
182345,Coşku IV
182346,"[Zırh] Hızın, taban hareket hızının %80'inin altına düşürülemez."
182351,[Zırh] Saf dışı bırakmalar tüm bekleme sürelerini azaltır.
182352,Savaş Makinesi
182353,[Zırh] Bir Saf Dışı Bırakma yaptıktan sonra aktif Bekleme Sürelerini %{scale=10|10} azalt.
182356,Savaş Makinesi II
182357,[Zırh] Saf dışı bırakmalar tüm bekleme sürelerini %20 azaltır.
182358,Savaş Makinesi III
182359,[Zırh] Saf dışı bırakmalar tüm bekleme sürelerini %30 azaltır.
182360,Savaş Makinesi IV
182361,[Zırh] Saf dışı bırakmalar tüm bekleme sürelerini %40 azaltır.
182362,[Kinetik Patlama] Kinetik Patlama'nın geri itme mesafesini artır.
182363,Perküsyon
182364,[Kinetik Patlama] Kinetik Patlama'nın Geri İtme mesafesi %{scale=8|8} artar.
182367,Perküsyon II
182368,[Kinetik Patlama] Kinetik Patlama'nın geri itme mesafesini %16 artır.
182369,Perküsyon III
182370,[Kinetik Patlama] Kinetik Patlama'nın geri itme mesafesini %24 artır.
182371,Perküsyon IV
182372,[Kinetik Patlama] Kinetik Patlama'nın geri itme mesafesini %32 artır.
182373,[Kinetik Patlama] Kinetik Patlama'nın Bekleme Süresini azalt.
182374,Kalede Dövülmüş
182375,[Kinetik Patlama] Kinetik Patlama'nın Bekleme Süresini {scale=0.6|0.6}sn azalt.
182377,Kalede Dövülmüş II
182378,[Kinetik Patlama] Kinetik Patlama'nın Bekleme süresini 1s azaltır.
182379,Kalede Dövülmüş III
182380,"[Kinetik Patlama] Kinetik Patlama'nın Bekleme Süresini 1,5s azaltır."
182381,Kalede Dövülmüş IV
182382,[Kinetik Patlama] Kinetik Patlama'nın Bekleme Süresini 2s azaltır.
182383,[Kinetik Patlama] Kinetik Patlama ile vurulan her düşman için iyileş.
182384,Kavga
182385,[Kinetik Patlama] Kinetik Patlama ile vurulan her düşman için 2sn içinde {scale=150|150} Can iyileş.
182386,[Kinetik Patlama] Kinetik Patlama ile bir düşmana vurmak Kuşatma Kalkanı'nın bekleme süresini azaltır.
182387,Kuşatma Silahı
182388,[Kinetik Patlama] Kinetik Patlama ile vurulan her düşman için Kuşatma Kalkanı'nın Bekleme Süresini {scale=1|1}sn azalt.
182389,"[Kuşatma Kalkanı] Kuşatma Kalkanı'nın Bekleme Süresini 0,8s azalt."
182390,Kale Duvarı
182391,[Kuşatma Kalkanı] Kuşatma Kalkanı'nın Bekleme Süresini {scale=0.8|0.8}sn azalt.
182393,Kale Duvarı II
182394,[Kuşatma Kalkanı] Kuşatma Kalkanı'nın Bekleme Süresini 1s azaltır.
182395,Kale Duvarı III
182396,"[Kuşatma Kalkanı] Kuşatma Kalkanı'nın Bekleme Süresini 1,5s azaltır."
182397,Kale Duvarı IV
182398,[Kuşatma Kalkanı] Kuşatma Kalkanı'nın Bekleme Süresini 2s azaltır.
182399,[Kuşatma Kalkanı] Kuşatma Kalkanı'nın süresini artır.
182400,Mazgal
182401,[Kuşatma Kalkanı] Kuşatma Kalkanı'nın süresini {scale=0.6|0.6}sn artır.
182403,Mazgal II
182404,[Kuşatma Kalkanı] Kuşatma Kalkanı'nın süresini 1s artır.
182405,Mazgal III
182406,"[Kuşatma Kalkanı] Kuşatma Kalkanı'nın süresini 1,5s artır."
182407,Mazgal IV
182408,[Kuşatma Kalkanı] Kuşatma Kalkanı'nın süresini 2s artır.
182409,[Omuz Darbesi] Omuz Darbesi'nin Bekleme Süresini azalt.
182410,Kapı Kıran
182411,[Omuz Darbesi] Omuz Darbesi'nin Bekleme Süresini {scale=0.8|0.8}sn azalt.
182413,Kapı Kıran III
182414,[Omuz Darbesi] Omuz Darbesi'nin Bekleme Süresini 3s azalt.
182416,Kapı Kıran II
182417,[Omuz Darbesi] Omuz Darbesi'nin Bekleme Süresini 2s azalt.
182418,Kapı Kıran IV
182419,[Omuz Darbesi] Omuz Darbesi'nin Bekleme Süresini 4s azalt.
182420,[Omuz Darbesi] Omuz Darbesi'nin geri itme mesafesini artır.
182421,Öfkeli Hücum
182422,[Omuz At] Omuz At'ın Geri İtme mesafesi %{scale=8|8} artar.
182424,Öfkeli Hücum II
182425,[Omuz Darbesi] Omuz Darbesi'nin geri itme mesafesini %16 artır.
182426,Öfkeli Hücum III
182427,[Omuz Darbesi] Omuz Darbesi'nin geri itme mesafesini %24 artır.
182428,Öfkeli Hücum IV
182429,[Omuz Darbesi] Omuz Darbesi'nin geri itme mesafesini %32 artır.
182430,[Omuz Darbesi] Omuz Darbesi'yle vuruş yaptığında iyileş.
182431,Savaş Aşkı
182432,[Omuz Darbesi] Omuz Darbesi ile bir düşmana vurduktan sonra {scale=200|200} Can iyileş.
182434,Savaş Aşkı II
182435,[Omuz Darbesi] Omuz Darbesi'yle vuruş yaptığında 300 Can iyileş.
182436,Savaş Aşkı III
182437,[Omuz Darbesi] Omuz Darbesi'yle vuruş yaptığında 450 Can iyileş.
182438,Savaş Aşkı IV
182439,[Omuz Darbesi] Omuz Darbesi'yle vuruş yaptığında 600 Can iyileş.
182440,[Omuz Darbesi] Omuz Darbesi'ni kullandıktan sonra 2s boyunca Hasar Azaltma kazan.
182441,Öncü
182442,[Omuz Darbesi] Omuz Darbesi kullandıktan sonra 2sn boyunca aldığın hasarı %{scale=8|8} azalt.
182444,Öncü II
182445,[Omuz Darbesi] Omuz Darbesi'ni kullandıktan sonra 2s boyunca %16 Hasar Azaltma kazan.
182446,Öncü III
182447,[Omuz Darbesi] Omuz Darbesi'ni kullandıktan sonra 2s boyunca %24 Hasar Azaltma kazan.
182448,Öncü IV
182449,[Omuz Darbesi] Omuz Darbesi'ni kullandıktan sonra 2s boyunca %32 Hasar Azaltma kazan.
182451,Koçbaşı
182452,[Omuz Darbesi] Omuz Darbesi kullanırken aldığın hasarı %75 azalt.
182453,[Kuşatma Kalkanı] Kuşatma Kalkanı'nı etkinleştirince cephane oluştur.
182454,Mancınık
182455,[Kuşatma Kalkanı] Kuşatma Kalkanı'nı etkinleştirdikten sonra {scale=2|2} Cephane oluştur.
182457,Mancınık II
182458,[Kuşatma Kalkanı] Kuşatma Kalkanı'nı etkinleştirince 2 cephane oluştur.
182459,Mancınık III
182460,[Kuşatma Kalkanı] Kuşatma Kalkanı'nı etkinleştirince 3 cephane oluştur.
182461,Mancınık IV
182462,[Kuşatma Kalkanı] Kuşatma Kalkanı'nı etkinleştirince 4 cephane oluştur.
182463,Koçbaşı
182464,"Kapıları sürgüleyecekler, surlar örüp arkasına saklanacaklar, ama sen yine de hepsini yıkıp geçeceksin."
182465,Ash_Deck
182466,Uçurum Dokunuşu Spreyi
182467,Parıldayan Sandıktan alınabilir.
182468,TP
182469,Oyuncu TP'sinin atomik birimi
182470,AstroF
182472,Zamanda ve Uzayda
182474,Uçurumun Gücü Spreyi
182475,Parıldayan Sandıktan alınabilir.
182476,Çit Çevirme Spreyi
182477,Parıldayan Sandıktan alınabilir.
182479,Kavga II
182480,[Kinetik Patlama] Kinetik patlama ile vurulan her düşman için 2s içinde 160 Can iyileş.
182481,Muharebe Onarımı Spreyi
182482,Parıldayan Sandıktan alınabilir.
182483,Kavga III
182484,[Kinetik Patlama] Kinetik patlama ile vurulan her düşman için 2s içinde 240 Can iyileş.
182485,Kavga IV
182486,[Kinetik Patlama] Kinetik patlama ile vurulan her düşman için 2s içinde 320 Can iyileş.
182487,[Kuşatma Kalkanı] Kuşatma Kalkanı'nın Canını artır.
182488,Gözcü Kulesi
182489,[Kuşatma Kalkanı] Kuşatma Kalkanının Canını {scale=250|250} artır.
182493,Kuşatma Silahı II
182494,[Kinetik Patlama] Kinetik Patlama ile vurulan her düşman için Kuşatma Silahı'nın bekleme süresini 1s düşürür.
182495,Kuşatma Silahı III
182496,"[Kinetik Patlama] Kinetik Patlama ile vurulan her düşman için Kuşatma Silahı'nın bekleme süresini 1,5s düşürür."
182497,Kuşatma Silahı IV
182498,[Kinetik Patlama] Kinetik Patlama ile vurulan her düşman için Kuşatma Silahı'nın bekleme süresini 2s düşürür.
182499,Kıyamet Günü Spreyi
182500,Parıldayan Sandıktan alınabilir.
182501,Çılgın Bombacı Spreyi
182502,Parıldayan Sandıktan alınabilir.
182503,Burası Benim Spreyi
182504,Parıldayan Sandıktan alınabilir.
182505,Kabadayı Spreyi
182506,Parıldayan Sandıktan alınabilir.
182507,Salto Spreyi
182508,Parıldayan Sandıktan alınabilir.
182509,Kinetik Spreyi
182510,Parıldayan Sandıktan alınabilir.
182511,Süper Avcı Spreyi
182512,Parıldayan Sandıktan alınabilir.
182513,Kokuyu Takip Et Spreyi
182514,Parıldayan Sandıktan alınabilir.
182515,Burada Toplan
182516,Daha Gaddar Spreyi
182517,Parıldayan Sandıktan alınabilir.
182518,Tılsım Spreyi
182519,Parıldayan Sandıktan alınabilir.
182520,Gerçek Metanet Spreyi
182521,Parıldayan Sandıktan alınabilir.
182522,Öldüren Ayaz Spreyi
182523,Parıldayan Sandıktan alınabilir.
182524,Yeniden Kuşan Spreyi
182525,Parıldayan Sandıktan alınabilir.
182526,Gözü Keskin Spreyi
182527,Parıldayan Sandıktan alınabilir.
182528,Kovala Spreyi
182529,Parıldayan Sandıktan alınabilir.
182530,Savaş Ya Da Kaç Spreyi
182531,Parıldayan Sandıktan alınabilir.
182532,Azim Spreyi
182533,Parıldayan Sandıktan alınabilir.
182534,Gelgit Zarafeti Spreyi
182535,Parıldayan Sandıktan alınabilir.
182536,Bahar Gelgiti Spreyi
182537,Parıldayan Sandıktan alınabilir.
182538,Ruhların Kontrolünde Spreyi
182539,Parıldayan Sandıktan alınabilir.
182540,Paramparça Spreyi
182541,Parıldayan Sandıktan alınabilir.
182542,Genişletilmiş Şarjör Spreyi
182543,Parıldayan Sandıktan alınabilir.
182544,Siyah Dinamo Spreyi
182545,Parıldayan Sandıktan alınabilir.
182546,Zarafet Spreyi
182547,Parıldayan Sandıktan alınabilir.
182548,Cüretkar Kaçış Spreyi
182549,Parıldayan Sandıktan alınabilir.
182550,Zafer Koşusu Spreyi
182551,Parıldayan Sandıktan alınabilir.
182552,Çevik Parmaklar Spreyi
182553,Parıldayan Sandıktan alınabilir.
182554,Güç Spreyi
182555,Parıldayan Sandıktan alınabilir.
182556,Semender Derisi Spreyi
182557,Parıldayan Sandıktan alınabilir.
182558,Kırılgan Spreyi
182559,Parıldayan Sandıktan alınabilir.
182560,Hipnotizma Spreyi
182561,Parıldayan Sandıktan alınabilir.
182562,Maskaralık Spreyi
182563,Parıldayan Sandıktan alınabilir.
182564,Fauna Spreyi
182565,Parıldayan Sandıktan alınabilir.
182566,Sinek Kuşu Spreyi
182567,Parıldayan Sandıktan alınabilir.
182568,Hayaletsi Spreyi
182569,Parıldayan Sandıktan alınabilir.
182570,Son Direniş Spreyi
182571,Parıldayan Sandıktan alınabilir.
182574,Bora Spreyi
182575,Parıldayan Sandıktan alınabilir.
182578,Seken Yıldırım Spreyi
182579,Parıldayan Sandıktan alınabilir.
182580,Taht (Test Haritası)
182581,Taht (Test Haritası)
182582,Taht (Test Haritası)
182587,Kabuk Deri Spreyi
182588,Parıldayan Sandıktan alınabilir.
182589,Kesip Biçme Spreyi
182590,Parıldayan Sandıktan alınabilir.
182591,Fatalis Spreyi
182592,Parıldayan Sandıktan alınabilir.
182593,Yar Spreyi
182594,Parıldayan Sandıktan alınabilir.
182595,Plato Spreyi
182596,Parıldayan Sandıktan alınabilir.
182597,Kutsal Toprak Spreyi
182598,Parıldayan Sandıktan alınabilir.
182599,Hesap Aktarımı Tamam
182600,Tamamlanmış hesap aktarımı ile alındı
182601,Bomb King Spiker
182602,Bomb King Spiker Paketi
182603,Vahşi Buck Ses Paketi
182604,Buck için Güreşçi Ses Paketi
182605,Kanunsuz Ses Paketi
182606,ShaLin için Süper Kahraman Ses Paketi
182607,İntikam Spreyi
182608,Parıldayan Sandıktan alınabilir.
182609,Kin Spreyi
182610,Parıldayan Sandıktan alınabilir.
182611,Böl Spreyi
182612,Parıldayan Sandıktan alınabilir.
182613,Korugan Spreyi
182614,Parıldayan Sandıktan alınabilir.
182615,Nükleer Kalıntı Spreyi
182616,Parıldayan Sandıktan alınabilir.
182617,Şok ve Dehşet Spreyi
182618,Parıldayan Sandıktan alınabilir.
182619,Kontrolsüz Spreyi
182620,Parıldayan Sandıktan alınabilir.
182621,İvme Spreyi
182622,Parıldayan Sandıktan alınabilir.
182623,Dinçlik Spreyi
182624,Parıldayan Sandıktan alınabilir.
182625,Megaton Spreyi
182626,Parıldayan Sandıktan alınabilir.
182627,Katliam Spreyi
182628,Parıldayan Sandıktan alınabilir.
182630,Av Heyecanı Spreyi
182631,Parıldayan Sandıktan alınabilir.
182632,Isınma Spreyi
182633,Parıldayan Sandıktan alınabilir.
182634,Yola Devam Spreyi
182635,Parıldayan Sandıktan alınabilir.
182636,Durdurulamaz Güç Spreyi
182637,Parıldayan Sandıktan alınabilir.
182638,Damga Spreyi
182639,Parıldayan Sandıktan alınabilir.
182640,Monolit Totem Spreyi
182641,Parıldayan Sandıktan alınabilir.
182642,İletken Spreyi
182643,Parıldayan Sandıktan alınabilir.
182644,Paratoner Spreyi
182645,Parıldayan Sandıktan alınabilir.
182646,Durdurulamaz Spreyi
182647,Parıldayan Sandıktan alınabilir.
182648,Kıyım Spreyi
182649,Parıldayan Sandıktan alınabilir.
182650,Başa Çıkılamaz Spreyi
182651,Parıldayan Sandıktan alınabilir.
182652,Zirve Spreyi
182653,Parıldayan Sandıktan alınabilir.
182654,Atlı Şövalye Spreyi
182655,Parıldayan Sandıktan alınabilir.
182658,"Tam Karakter Görünümlerini içerir [uygun olan aksesuar, gövde ve ses paketleri]."
182659,Şampiyon Görünüm Sandığı
182662,Av Sezonu Spreyi
182663,Parıldayan Sandıktan alınabilir.
182664,Enerji Kaynağı Spreyi
182665,Parıldayan Sandıktan alınabilir.
182666,Tıkır Tıkır Spreyi
182667,Parıldayan Sandıktan alınabilir.
182668,Sabırsız Spreyi
182669,Parıldayan Sandıktan alınabilir.
182670,Yırtıcılık Spreyi
182671,Parıldayan Sandıktan alınabilir.
182672,Vahşilik Spreyi
182673,Parıldayan Sandıktan alınabilir.
182674,Bariyer Resifi Spreyi
182675,Parıldayan Sandıktan alınabilir.
182676,Kurtarma Spreyi
182677,Parıldayan Sandıktan alınabilir.
182678,Kadim Azim Spreyi
182679,Parıldayan Sandıktan alınabilir.
182680,Tinsel Spreyi
182681,Parıldayan Sandıktan alınabilir.
182682,Destek Spreyi
182683,Parıldayan Sandıktan alınabilir.
182684,İlave Depo Spreyi
182685,Parıldayan Sandıktan alınabilir.
182686,Yavaşlatma Azaltıcı Spreyi
182687,Parıldayan Sandıktan alınabilir.
182688,Kasvette Gezen Spreyi
182689,Parıldayan Sandıktan alınabilir.
182690,Vaha Spreyi
182691,Parıldayan Sandıktan alınabilir.
182694,Zarafet
182696,Pırıltı Spreyi
182697,Parıldayan Sandıktan alınabilir.
182698,Acil Çıkış Spreyi
182699,Parıldayan Sandıktan alınabilir.
182700,İletim Spreyi
182701,Parıldayan Sandıktan alınabilir.
182702,Katibin İnce Zekası Spreyi
182703,Parıldayan Sandıktan alınabilir.
182704,İzci Spreyi
182705,Parıldayan Sandıktan alınabilir.
182706,XL Şarjör Spreyi
182707,Parıldayan Sandıktan alınabilir.
182708,Flora Spreyi
182709,Parıldayan Sandıktan alınabilir.
182710,Çimlenme Spreyi
182711,Parıldayan Sandıktan alınabilir.
182712,Filo Spreyi
182713,Parıldayan Sandıktan alınabilir.
182714,Çatlak Spreyi
182715,Parıldayan Sandıktan alınabilir.
182716,Ahenk Spreyi
182717,Parıldayan Sandıktan alınabilir.
182718,Yuvarlanan Taşlar Spreyi
182719,Parıldayan Sandıktan alınabilir.
182720,Nişancı Spreyi
182721,Parıldayan Sandıktan alınabilir.
182722,Uçurum Gezgini Spreyi
182723,Parıldayan Sandıktan alınabilir.
182724,Kralın Yeni Pelerini Spreyi
182725,Parıldayan Sandıktan alınabilir.
182726,Takla Spreyi
182727,Parıldayan Sandıktan alınabilir.
182728,Hiper Güçlendirme Spreyi
182729,Parıldayan Sandıktan alınabilir.
182730,Karanlık Fısıltı Spreyi
182731,Parıldayan Sandıktan alınabilir.
182732,Taşınmaz Nesne Spreyi
182733,Parıldayan Sandıktan alınabilir.
182734,Kötülük Spreyi
182735,Parıldayan Sandıktan alınabilir.
182736,Kan Andı Spreyi
182737,Parıldayan Sandıktan alınabilir.
182738,Ruhuna İşle Spreyi
182739,Parıldayan Sandıktan alınabilir.
182740,Cızırda Spreyi
182741,Parıldayan Sandıktan alınabilir.
182746,Usta Okçu Spreyi
182747,Parıldayan Sandıktan alınabilir.
182748,Serap Spreyi
182749,Parıldayan Sandıktan alınabilir.
182750,Rüzgar Gibi Koş Spreyi
182751,Parıldayan Sandıktan alınabilir.
182752,Ruh Gibi Spreyi
182753,Parıldayan Sandıktan alınabilir.
182754,Yumruk Tılsımı Spreyi
182755,Parıldayan Sandıktan alınabilir.
182756,Bekçi Spreyi
182757,Parıldayan Sandıktan alınabilir.
182758,Can Tılsımı Spreyi
182759,Parıldayan Sandıktan alınabilir.
182760,Rüzgar Dansçısı Spreyi
182761,Parıldayan Sandıktan alınabilir.
182762,Cesaret Spreyi
182763,Parıldayan Sandıktan alınabilir.
182764,Napalm Spreyi
182765,Parıldayan Sandıktan alınabilir.
182766,Antrenmanlı Spreyi
182767,Parıldayan Sandıktan alınabilir.
182768,Kurşun Geçirmez Yelek Spreyi
182769,Parıldayan Sandıktan alınabilir.
182770,Hareket Halinde Spreyi
182771,Parıldayan Sandıktan alınabilir.
182772,Kaçınılmaz Spreyi
182773,Parıldayan Sandıktan alınabilir.
182774,Atış Pozisyonu Spreyi
182775,Parıldayan Sandıktan alınabilir.
182776,Peri Tozu Spreyi
182777,Parıldayan Sandıktan alınabilir.
182778,Parıltı Spreyi
182779,Parıldayan Sandıktan alınabilir.
182780,Fotosentez Spreyi
182781,Parıldayan Sandıktan alınabilir.
182782,Filizler Spreyi
182783,Parıldayan Sandıktan alınabilir.
182784,Kısa Ömürlü Spreyi
182785,Parıldayan Sandıktan alınabilir.
182786,Devam Et Spreyi
182787,Parıldayan Sandıktan alınabilir.
182788,Bahar Çiçeği Spreyi
182789,Parıldayan Sandıktan alınabilir.
182790,Altıncı His Spreyi
182791,Parıldayan Sandıktan alınabilir.
182792,Sokaktan Gelme Spreyi
182793,Parıldayan Sandıktan alınabilir.
182794,Yıkan Dalga Spreyi
182795,Parıldayan Sandıktan alınabilir.
182796,Tesirli Kabarcık Spreyi
182797,Parıldayan Sandıktan alınabilir.
182801,Crenshaw Testi
182802,Crenshaw Testi
182803,Crenshaw Testi
182804,Kaçış Spreyi
182805,Parıldayan Sandıktan alınabilir.
182806,Basiret Spreyi
182807,Parıldayan Sandıktan alınabilir.
182808,Kristal Kondansatörü Spreyi
182809,Parıldayan Sandıktan alınabilir.
182810,Hazır Spreyi
182811,Parıldayan Sandıktan alınabilir.
182812,Sarmaşık Tutuşu Spreyi
182813,Parıldayan Sandıktan alınabilir.
182818,[Üstünlüğünü Göster] Üstünlüğünü Göster artık %15 daha hızlı dolar ve %35 daha fazla hasar almalarına sebep olur.
182819,Kale Yıkıcısı
182820,"[Kuşatma Kalkanı] Kuşatma Kalkanı'nın maksimum Canını 2500 ve boyutunu %50 artır, hareket hızını %80 azalt."
182828,Şovmen
182829,Altın Sandıktan alınabilir.
182830,Buck
182831,Çünkü Ben Kaslıyım
182832,Altın Sandıktan alınabilir.
182833,Robot Ying
182834,Replikant
182835,Robot Ying
182836,Replikant Filamanı
182837,Robot Ying
182838,Replikantın Yansıması
182841,REKT'len
182842,REKT Silah Sandığından alınabilir.
182843,Önceden Dreamhack 2017 sırasında alınabiliyordu.
182844,Dreamhack Hançerleri
182845,13-15 Temmuz arasındaki Dreamhack 2017 Yayını sırasında Twitch.tv/PaladinsGame adresinde bağlanmış bir hesapla kazanabilirsin.
182846,DreamHack
182847,Enerji Yüklemesi - Jenos
182848,13-15 Temmuz arasındaki Dreamhack 2017 Yayını sırasında Twitch.tv/PaladinsGame adresinde bağlanmış bir hesapla kazanabilirsin.
182849,Dreamhack Bukleleri
182850,Sprey İçerir
182851,Sprey test Sandığı
182854,Donuk Kısrak
182855,Diyar Paketi ile alınabilir.
182859,[Zırh] Cephane sayını artır.
182860,Ejderha Yağı
182861,[Zırh] Maksimum Cephane sayını {scale=1|1} artır.
182864,Ejderha Yağı II
182865,[Zırh] Cephane sayını 2 artır.
182866,Ejderha Yağı III
182867,[Zırh] Cephane sayını 3 artır.
182868,Ejderha Yağı IV
182869,[Zırh] Cephane sayını 4 artır.
182870,[Zırh] Maksimum canını artır.
182871,Kötü Şöhret
182872,[Zırh] Maksimum Canını {scale=50|50} artır.
182874,Kötü Şöhret II
182875,[Zırh] Maksimum canını 100 artır.
182876,Kötü Şöhret III
182877,[Zırh] Maksimum canını 150 artır.
182878,Kötü Şöhret IV
182879,[Zırh] Maksimum canını 200 artır.
182880,[Zırh] Yeniden Doldurma Hızı kazan.
182881,Haset
182882,[Zırh] Yeniden Doldurma Hızını %{scale=10|10} artır.
182884,Haset II
182885,[Zırh] %10 Yeniden Doldurma Hızı kazan.
182886,Haset III
182887,[Zırh] %15 Yeniden Doldurma Hızı kazan.
182888,Haset IV
182889,[Zırh] %20 Yeniden Doldurma Hızı kazan.
182890,[Zırh] Saf dışı bırakmalar 4sn boyunca hareket hızını artırır.
182891,Kalpsiz
182892,[Zırh] Saf dışı bırakma yaptıktan sonra 4sn boyunca hareket hızını %{scale=6|6} artırır.
182894,Kalpsiz II
182895,[Zırh] Katletmeler 4s boyunca %20 Hareket Hızı verir.
182896,Kalpsiz III
182897,[Zırh] Katletmeler 4s boyunca %30 Hareket Hızı verir.
182898,Kalpsiz IV
182899,[Zırh] Katletmeler 4s boyunca %40 Hareket Hızı verir.
182900,[Burgaç] Her düşman vuruşunda Burgaç bekleme süresini azalt.
182901,Vahşi Ateş
182902,[Burgaç] Vurduğu her düşman için Burgaç'ın Bekleme Süresini {scale=0.5|0.5}sn azalt.
182904,Vahşi Ateş II
182905,[Burgaç] Her düşman vuruşunda Burgaç bekleme süresini 1s azalt.
182906,Vahşi Ateş III
182907,"[Burgaç] Her düşman vuruşunda Burgaç bekleme süresini 1,5s azalt."
182908,Vahşi Ateş IV
182909,[Burgaç] Her düşman vuruşunda Burgaç bekleme süresini 2s azalt.
182910,[Burgaç] Burgaç'ın mesafesini artır.
182911,Kılıç Dansçısı
182912,[Burgaç] Burgaç'ın gidiş mesafesini %{scale=8|8} artır.
182914,Bıçak Dansı II
182915,[Burgaç] Burgaç'ın mesafesini %30 artır.
182916,Bıçak Dansı III
182917,[Burgaç] Burgaç'ın mesafesini %45 artır.
182918,Bıçak Dansı IV
182919,[Burgaç] Burgaç'ın mesafesini %60 artır.
182920,[Burgaç] Burgaçı etkinleştirmek cephane oluşturur.
182921,Ateşleme
182922,[Burgaç] Burgaç'ı etkinleştirdikten sonra {scale=1|1} Cephane oluştur.
182924,Ateşleme II
182925,[Burgaç] Burgaçı etkinleştirmek 2 cephane oluşturur.
182926,Ateşleme III
182927,[Taşıyıcı] Taşıyıcıyı etkinleştirmek 12 cephane oluşturur.
182928,Ateşleme IV
182929,[Burgaç] Burgaçı etkinleştirmek 4 cephane oluşturur.
182930,[Burgaç] Burgaç bittikten sonra Hareket Hızı artışı.
182931,Ateş Yakıtı
182932,[Burgaç] Burgaç kullandıktan sonra 2sn boyunca Hareket Hızını %{scale=5|5} artır.
182934,Ateş Yakıtı II
182935,[Burgaç] Burgaç 2s boyunca %10 Can Çalma verir.
182936,Ateş Yakıtı III
182937,[Burgaç] Burgaç 2s boyunca %15 Can Çalma verir.
182938,Ateş Yakıtı IV
182939,[Burgaç] Burgaç 2s boyunca %20 Can Çalma verir.
182940,Espor ve Yama Önizlemesi yayınları sırasında bağlı bir hesap ile Twitch.tv/PaladinsGame adresinde ödüller kazan.
182941,Kanlı Ay Şapkası
182942,[Karşılık Ver] Bir saldırıya başarıyla Karşılık Vermek seni İyileştirir.
182943,Mükemmel Engelleme
182944,[Karşılık Ver] Karşılık Ver kullandıktan sonra {scale=100|100} Can İyileş.
182946,Mükemmel Engelleme II
182947,[Karşılık Ver] Bir saldırıya başarıyla Karşılık Vermek seni 200 can İyileştirir.
182948,Mükemmel Engelleme III
182949,[Karşılık Ver] Bir saldırıya başarıyla Karşılık Vermek seni 300 can İyileştirir.
182950,Mükemmel Engelleme IV
182951,[Karşılık Ver] Bir saldırıya başarıyla Karşılık Vermek seni 400 can İyileştirir.
182952,Usta Duruşu
182953,[Karşılık Ver] Karşılık Ver ile bir düşmanı başarıyla vurmak Burgaç'ın Bekleme Süresini {scale=1|1}sn azaltır.
182954,[Karşılık Ver] Karşılık Ver saldırıları Burgaç'ın bekleme süresini azaltır.
182956,Usta Duruşu II
182957,[Karşılık Ver] Karşılık Vermenin süresini 0.5s artır.
182958,Usta Duruşu III
182959,[Karşılık Ver] Karşılık Vermenin süresini 0.75s artır.
182960,Usta Duruşu IV
182961,[Karşılık Ver] Karşılık Vermenin süresini 1s artır.
182962,[Karşılık Ver] Karşılık Ver'i etkinleştirmek Hareket Hızını artırır.
182963,Ayak Hâkimiyeti
182964,[Karşılık Ver] Karşılık Ver'i etkinleştirdikten sonra Hareket Hızını 3sn boyunca %{scale=10|10} artır.
182966,[Karşılık Ver] Bir saldırıya başarıyla Karşılık Vermek cephane oluşturur.
182967,Ahlaksızlık
182968,[Karşılık Ver] Karşılık Ver ile bir düşmanı başarılıyla vurmak Karşılık Ver'in Bekleme Süresini %{scale=15|15} azaltır.
182970,Ahlaksızlık II
182971,[Karşılık Ver] Bir saldırıya başarıyla Karşılık Vermek 4 cephane oluşturur.
182972,Ahlaksızlık III
182973,[Karşılık Ver] Bir saldırıya başarıyla Karşılık Vermek 6 cephane oluşturur.
182974,Ahlaksızlık IV
182975,[Karşılık Ver] Bir saldırıya başarıyla Karşılık Vermek 8 cephane oluşturur.
182976,Espor ve Yama Önizlemesi yayınları sırasında bağlı bir hesap ile Twitch.tv/PaladinsGame adresinde ödüller kazan.
182977,Kanlı Ay Kıyafeti
182978,Espor ve Yama Önizlemesi yayınları sırasında bağlı bir hesap ile Twitch.tv/PaladinsGame adresinde ödüller kazan.
182979,Kanlı Ay
182980,[Dalga] Burgaç'ın Bekleme Süresini azalt.
182981,Sığınak
182982,[Dalga] Dalga kullandıktan sonra Burgaç'ın Bekleme Süresini {scale=1|1}sn azalt.
182984,Sığınak II
182985,[Çıkmaz] Çıkmazın süresini 1s artır.
182986,Sığınak III
182987,[Dalga] Dalganın süresini 1.5s artır.
182988,Sığınak IV
182989,[Sinsi] Sinsinin süresini 2s artır.
182990,[Dalga] Dalgayı etkinleştirmek cephane oluşturur.
182991,Köz
182992,"[Dalga] Dalga'yı etkinleştirdikten sonra {scale=0.5|0.5}sn boyunca her 0,5 saniyede 2 Cephane oluştur."
182994,Köz II
182995,[Dalga] Dalgayı etkinleştirmek 2 cephane oluşturur.
182996,Köz III
182997,[Dalga] Dalgayı etkinleştirmek 3 cephane oluşturur.
182998,Köz IV
182999,[Dalga] Dalgayı etkinleştirmek 4 cephane oluşturur.
183000,[Dalga] Dalga Hızını artır.
183001,Duman Altı
183002,[Dalga] Dalga etkinken Hareket Hızını %{scale=11|11} artır.
183004,Duman Altı II
183005,[Dalga] Dalga Hızını %20 artır.
183006,Duman Altı III
183007,[Dalga] Dalga Hızını %30 artır.
183008,Duman Altı IV
